"order_id";"shipping_days";"delivery_status";"late_delivery_risk";"customer_segment";"market";"order_city";"order_country";"order_date";"quantity";"Sales";"profit";"order_region";"shipping_date";"shipping_mode";"delivery_days";"delay_status"
135;6;"Late delivery";1;"Consumer";"USCA";"Cranston";"Estados Unidos";"2024-06-02 00:00:00";1;99.98999786;"-4.269999981";"East of USA";"2024-06-08 00:00:00";"Standard Class";6;"On Time"
136;2;"Late delivery";1;"Corporate";"Pacific Asia";"Guangzhou";"China";"2023-12-26 00:00:00";5;299.9500122;"121.4199982";"Eastern Asia";"2023-12-28 00:00:00";"First Class";2;"Delayed"
137;2;"Late delivery";1;"Corporate";"LATAM";"San Pedro de Macorís";"República Dominicana";"2025-05-02 00:00:00";1;199.9900055;"-154.9299927";"Caribbean";"2025-05-04 00:00:00";"First Class";2;"Delayed"
138;2;"Advance shipping";0;"Home Office";"USCA";"Philadelphia";"Estados Unidos";"2024-05-28 00:00:00";3;179.9700012;"-23.62000084";"East of USA";"2024-05-30 00:00:00";"Standard Class";2;"On Time"
139;4;"Shipping on time";0;"Consumer";"LATAM";"Gravataí";"Brasil";"2023-05-05 00:00:00";1;299.980011;"91.33999634";"South America";"2023-05-09 00:00:00";"Standard Class";4;"On Time"
140;3;"Advance shipping";0;"Home Office";"LATAM";"Managua";"Nicaragua";"2023-04-05 00:00:00";4;200.0;"85.54000092";"Central America";"2023-04-08 00:00:00";"Standard Class";3;"Delayed"
141;2;"Advance shipping";0;"Home Office";"Europe";"Saint-Michel-sur-Orge";"Francia";"2023-09-10 00:00:00";1;129.9900055;"-1.519999981";"Western Europe";"2023-09-12 00:00:00";"Standard Class";2;"Delayed"
142;3;"Late delivery";1;"Corporate";"LATAM";"Hermosillo";"México";"2023-01-19 00:00:00";2;100.0;"10";"Central America";"2023-01-22 00:00:00";"Second Class";3;"Delayed"
143;6;"Late delivery";1;"Consumer";"Europe";"Katowice";"Polonia";"2024-12-26 00:00:00";5;250.0;"112.5";"Eastern Europe";"2025-01-01 00:00:00";"Second Class";6;"On Time"
144;4;"Shipping on time";0;"Consumer";"Pacific Asia";"Seúl";"Corea del Sur";"2023-12-30 00:00:00";1;299.980011;"135.3500061";"Eastern Asia";"2024-01-03 00:00:00";"Standard Class";4;"Delayed"
145;5;"Late delivery";1;"Home Office";"LATAM";"San Salvador";"El Salvador";"2025-04-18 00:00:00";1;49.97999954;"-31.17000008";"Central America";"2025-04-23 00:00:00";"Standard Class";5;"On Time"
146;2;"Advance shipping";0;"Home Office";"Europe";"Gdansk";"Polonia";"2024-10-14 00:00:00";3;299.9700012;"131.0899963";"Eastern Europe";"2024-10-16 00:00:00";"Standard Class";2;"Delayed"
147;5;"Late delivery";1;"Home Office";"Europe";"Ingolstadt";"Alemania";"2025-08-21 00:00:00";1;50.0;"14.0699997";"Western Europe";"2025-08-26 00:00:00";"Standard Class";5;"On Time"
148;1;"Late delivery";1;"Corporate";"Africa";"Umtata";"SudAfrica";"2024-09-30 00:00:00";3;179.9700012;"76.97000122";"Southern Africa";"2024-10-01 00:00:00";"Same Day";1;"Delayed"
149;1;"Late delivery";1;"Corporate";"LATAM";"Monclova";"México";"2023-05-01 00:00:00";1;129.9900055;"41.40000153";"Central America";"2023-05-02 00:00:00";"Same Day";1;"On Time"
150;6;"Late delivery";1;"Consumer";"LATAM";"Mexico City";"México";"2025-02-18 00:00:00";4;199.9199982;"64.23000336";"Central America";"2025-02-24 00:00:00";"Standard Class";6;"On Time"
151;3;"Late delivery";1;"Corporate";"USCA";"Boise";"Estados Unidos";"2024-08-21 00:00:00";2;100.0;"46.5";"West of USA ";"2024-08-24 00:00:00";"Second Class";3;"Delayed"
152;5;"Late delivery";1;"Home Office";"Pacific Asia";"Christchurch";"Nueva Zelanda";"2024-03-27 00:00:00";2;199.9799957;"91.0699997";"Oceania";"2024-04-01 00:00:00";"Second Class";5;"Delayed"
153;3;"Advance shipping";0;"Consumer";"Africa";"Lome";"Togo";"2024-12-20 00:00:00";5;250.0;"21.75";"West Africa";"2024-12-23 00:00:00";"Standard Class";3;"On Time"
154;6;"Late delivery";1;"Consumer";"LATAM";"Santa Ana";"El Salvador";"2023-01-04 00:00:00";4;239.9600067;"57.75999832";"Central America";"2023-01-10 00:00:00";"Standard Class";6;"Delayed"
155;6;"Late delivery";1;"Consumer";"Europe";"Charleroi";"Bélgica";"2023-08-04 00:00:00";1;299.980011;"106.7099991";"Western Europe";"2023-08-10 00:00:00";"Standard Class";6;"On Time"
156;2;"Advance shipping";0;"Consumer";"Pacific Asia";"Queanbeyan";"Australia";"2024-01-28 00:00:00";3;299.9700012;"31.5";"Oceania";"2024-01-30 00:00:00";"Standard Class";2;"On Time"
157;2;"Shipping on time";0;"Consumer";"Pacific Asia";"Delhi";"India";"2025-11-25 00:00:00";1;260.6499939;"81.22000122";"South Asia";"2025-11-27 00:00:00";"Second Class";2;"Delayed"
158;5;"Late delivery";1;"Consumer";"Pacific Asia";"Newcastle";"Australia";"2023-11-29 00:00:00";1;59.99000168;"-21.70999908";"Oceania";"2023-12-04 00:00:00";"Standard Class";5;"On Time"
159;4;"Shipping on time";0;"Consumer";"Europe";"Alicante";"España";"2023-07-24 00:00:00";1;399.980011;"131.1399994";"Southern Europe";"2023-07-28 00:00:00";"Standard Class";4;"Delayed"
160;2;"Late delivery";1;"Consumer";"LATAM";"Panama City";"Panamá";"2023-04-17 00:00:00";5;249.8999939;"86.58999634";"Central America";"2023-04-19 00:00:00";"First Class";2;"On Time"
161;5;"Late delivery";1;"Corporate";"Pacific Asia";"Jember";"Indonesia";"2025-11-20 00:00:00";1;293.0400085;"69.59999847";"Southeast Asia";"2025-11-25 00:00:00";"Standard Class";5;"Delayed"
162;2;"Late delivery";1;"Home Office";"USCA";"Troy";"Estados Unidos";"2024-07-15 00:00:00";1;129.9900055;"54.13999939";"East of USA";"2024-07-17 00:00:00";"First Class";2;"Delayed"
163;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Medan";"Indonesia";"2024-02-23 00:00:00";1;399.980011;"24";"Southeast Asia";"2024-02-26 00:00:00";"Standard Class";3;"Delayed"
164;3;"Advance shipping";0;"Consumer";"LATAM";"Tlalpan";"México";"2023-04-09 00:00:00";1;129.9900055;"-28.65999985";"Central America";"2023-04-12 00:00:00";"Standard Class";3;"On Time"
165;6;"Late delivery";1;"Corporate";"Europe";"Epinal";"Francia";"2023-10-01 00:00:00";3;179.9700012;"62.36000061";"Western Europe";"2023-10-07 00:00:00";"Second Class";6;"Delayed"
166;2;"Shipping canceled";0;"Consumer";"LATAM";"Chimaltenango";"Guatemala";"2025-02-23 00:00:00";1;399.980011;"127.7600021";"Central America";"2025-02-25 00:00:00";"First Class";2;"Delayed"
167;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Chengdu";"China";"2023-12-05 00:00:00";1;399.980011;"95.19999695";"Eastern Asia";"2023-12-08 00:00:00";"Standard Class";3;"On Time"
168;2;"Late delivery";1;"Corporate";"Pacific Asia";"Qiqihar";"China";"2024-03-05 00:00:00";3;150.0;"68.40000153";"Eastern Asia";"2024-03-07 00:00:00";"First Class";2;"Delayed"
169;2;"Late delivery";1;"Consumer";"Europe";"Vladímir";"Rusia";"2024-12-08 00:00:00";4;200.0;"-330";"Eastern Europe";"2024-12-10 00:00:00";"First Class";2;"Delayed"
170;2;"Advance shipping";0;"Corporate";"LATAM";"São Paulo";"Brasil";"2025-02-18 00:00:00";4;399.9599915;"186.2200012";"South America";"2025-02-20 00:00:00";"Standard Class";2;"On Time"
171;4;"Shipping on time";0;"Consumer";"Europe";"Cosenza";"Italia";"2023-09-07 00:00:00";3;150.0;"44.65000153";"Southern Europe";"2023-09-11 00:00:00";"Standard Class";4;"Delayed"
172;5;"Late delivery";1;"Consumer";"USCA";"London";"Canada";"2024-10-06 00:00:00";2;119.9800034;"13.42000008";"Canada";"2024-10-11 00:00:00";"Second Class";5;"On Time"
173;5;"Late delivery";1;"Corporate";"LATAM";"Itu";"Brasil";"2025-03-06 00:00:00";5;124.9499969;"45.91999817";"South America";"2025-03-11 00:00:00";"Standard Class";5;"On Time"
174;3;"Advance shipping";0;"Home Office";"Europe";"Vitry-sur-Seine";"Francia";"2023-06-02 00:00:00";4;99.95999908;"39.34000015";"Western Europe";"2023-06-05 00:00:00";"Standard Class";3;"On Time"
175;4;"Shipping on time";0;"Consumer";"Europe";"Metz";"Francia";"2025-09-13 00:00:00";4;200.0;"66.5";"Western Europe";"2025-09-17 00:00:00";"Standard Class";4;"Delayed"
176;6;"Late delivery";1;"Consumer";"LATAM";"Mexicali";"México";"2023-02-15 00:00:00";1;129.9900055;"16.25";"Central America";"2023-02-21 00:00:00";"Second Class";6;"Delayed"
177;2;"Advance shipping";0;"Corporate";"Europe";"Bielefeld";"Alemania";"2025-07-01 00:00:00";1;299.980011;"85.04000092";"Western Europe";"2025-07-03 00:00:00";"Standard Class";2;"On Time"
178;6;"Late delivery";1;"Corporate";"USCA";"Chicago";"Estados Unidos";"2024-04-06 00:00:00";5;499.9500122;"67.98999786";"US Center ";"2024-04-12 00:00:00";"Standard Class";6;"On Time"
179;4;"Shipping on time";0;"Corporate";"Europe";"Elda";"España";"2025-08-07 00:00:00";2;100.0;"36.08000183";"Southern Europe";"2025-08-11 00:00:00";"Standard Class";4;"Delayed"
180;5;"Late delivery";1;"Consumer";"Africa";"Fes";"Marruecos";"2024-11-09 00:00:00";1;129.9900055;"32.04000092";"North Africa";"2024-11-14 00:00:00";"Standard Class";5;"Delayed"
181;6;"Late delivery";1;"Corporate";"Pacific Asia";"Manila";"Filipinas";"2023-12-05 00:00:00";2;119.9800034;"-80.02999878";"Southeast Asia";"2023-12-11 00:00:00";"Standard Class";6;"Delayed"
182;2;"Advance shipping";0;"Consumer";"Europe";"Paris";"Francia";"2025-07-23 00:00:00";5;199.9499969;"14.25";"Western Europe";"2025-07-25 00:00:00";"Standard Class";2;"On Time"
183;5;"Late delivery";1;"Consumer";"LATAM";"Cubatão";"Brasil";"2025-01-25 00:00:00";2;100.0;"24";"South America";"2025-01-30 00:00:00";"Standard Class";5;"On Time"
184;0;"Shipping on time";0;"Consumer";"USCA";"Seattle";"Estados Unidos";"2024-07-16 00:00:00";1;50.0;"-2";"West of USA ";"2024-07-16 00:00:00";"Same Day";0;"On Time"
185;6;"Shipping canceled";0;"Consumer";"LATAM";"Camagüey";"Cuba";"2025-06-01 00:00:00";3;179.9700012;"-34.00999832";"Caribbean";"2025-06-07 00:00:00";"Standard Class";6;"On Time"
186;0;"Shipping on time";0;"Consumer";"LATAM";"Blumenau";"Brasil";"2025-02-27 00:00:00";1;39.99000168;"-45.04000092";"South America";"2025-02-27 00:00:00";"Same Day";0;"Delayed"
187;5;"Shipping canceled";0;"Home Office";"USCA";"Columbus";"Estados Unidos";"2024-07-16 00:00:00";5;299.9500122;"111.9100037";"East of USA";"2024-07-21 00:00:00";"Standard Class";5;"On Time"
188;2;"Advance shipping";0;"Corporate";"LATAM";"Matagalpa";"Nicaragua";"2023-03-21 00:00:00";5;250.0;"86.44999695";"Central America";"2023-03-23 00:00:00";"Standard Class";2;"On Time"
189;6;"Late delivery";1;"Consumer";"USCA";"San Antonio";"Estados Unidos";"2024-04-04 00:00:00";1;299.980011;"77.98999786";"US Center ";"2024-04-10 00:00:00";"Second Class";6;"Delayed"
190;4;"Shipping on time";0;"Consumer";"Europe";"Erlangen";"Alemania";"2023-08-05 00:00:00";4;200.0;"-8.800000191";"Western Europe";"2023-08-09 00:00:00";"Standard Class";4;"Delayed"
191;2;"Advance shipping";0;"Consumer";"Pacific Asia";"Bangkok";"Tailandia";"2023-11-13 00:00:00";1;129.9900055;"16.18000031";"Southeast Asia";"2023-11-15 00:00:00";"Standard Class";2;"Delayed"
192;2;"Late delivery";1;"Consumer";"LATAM";"Saltillo";"México";"2025-02-03 00:00:00";1;399.980011;"165.5899963";"Central America";"2025-02-05 00:00:00";"First Class";2;"Delayed"
193;2;"Late delivery";1;"Consumer";"LATAM";"Guadalajara";"México";"2023-04-28 00:00:00";1;299.980011;"71.40000153";"Central America";"2023-04-30 00:00:00";"First Class";2;"Delayed"
194;5;"Late delivery";1;"Corporate";"Pacific Asia";"Bangalore";"India";"2023-12-15 00:00:00";3;149.9400024;"61.31000137";"South Asia";"2023-12-20 00:00:00";"Second Class";5;"On Time"
195;2;"Advance shipping";0;"Home Office";"LATAM";"Mejicanos";"El Salvador";"2023-02-16 00:00:00";1;99.98999786;"-62.65999985";"Central America";"2023-02-18 00:00:00";"Standard Class";2;"On Time"
196;3;"Advance shipping";0;"Consumer";"USCA";"Coral Springs";"Estados Unidos";"2024-04-19 00:00:00";1;299.980011;"117.1699982";"South of  USA ";"2024-04-22 00:00:00";"Standard Class";3;"On Time"
197;2;"Shipping on time";0;"Consumer";"Pacific Asia";"Asansol";"India";"2024-02-19 00:00:00";4;199.9199982;"87.37000275";"South Asia";"2024-02-21 00:00:00";"Second Class";2;"On Time"
198;3;"Advance shipping";0;"Corporate";"LATAM";"Santa Ana";"El Salvador";"2023-01-17 00:00:00";2;99.95999908;"7.119999886";"Central America";"2023-01-20 00:00:00";"Standard Class";3;"On Time"
199;5;"Late delivery";1;"Corporate";"Europe";"Eggenstein-Leopoldshafen";"Alemania";"2025-08-09 00:00:00";1;129.9900055;"39.88999939";"Western Europe";"2025-08-14 00:00:00";"Second Class";5;"Delayed"
200;6;"Late delivery";1;"Consumer";"Europe";"Peterborough";"Reino Unido";"2023-07-03 00:00:00";4;239.9600067;"92.91000366";"Northern Europe";"2023-07-09 00:00:00";"Standard Class";6;"On Time"
201;2;"Late delivery";1;"Home Office";"Pacific Asia";"Ho Chi Minh City";"Vietnam";"2024-03-11 00:00:00";5;299.9500122;"24.89999962";"Southeast Asia";"2024-03-13 00:00:00";"First Class";2;"Delayed"
202;2;"Advance shipping";0;"Consumer";"LATAM";"Recife";"Brasil";"2025-03-15 00:00:00";4;200.0;"65.33999634";"South America";"2025-03-17 00:00:00";"Standard Class";2;"Delayed"
203;2;"Advance shipping";0;"Consumer";"LATAM";"Indaiatuba";"Brasil";"2023-04-15 00:00:00";5;250.0;"116.3300018";"South America";"2023-04-17 00:00:00";"Standard Class";2;"On Time"
204;3;"Advance shipping";0;"Consumer";"Europe";"Lunel";"Francia";"2023-07-19 00:00:00";1;399.980011;"-239.9900055";"Western Europe";"2023-07-22 00:00:00";"Standard Class";3;"On Time"
205;5;"Shipping canceled";0;"Consumer";"Europe";"Barcelona";"España";"2023-09-07 00:00:00";5;250.0;"103.4000015";"Southern Europe";"2023-09-12 00:00:00";"Standard Class";5;"On Time"
206;6;"Late delivery";1;"Home Office";"Pacific Asia";"Jhansi";"India";"2024-03-07 00:00:00";4;199.9199982;"47.54000092";"South Asia";"2024-03-13 00:00:00";"Standard Class";6;"On Time"
207;1;"Late delivery";1;"Home Office";"Europe";"Zaanstad";"Países Bajos";"2023-08-03 00:00:00";4;199.9199982;"30.30999947";"Western Europe";"2023-08-04 00:00:00";"Same Day";1;"Delayed"
208;4;"Late delivery";1;"Home Office";"Europe";"Portsmouth";"Reino Unido";"2025-08-04 00:00:00";1;399.980011;"-255.0700073";"Northern Europe";"2025-08-08 00:00:00";"Second Class";4;"Delayed"
209;6;"Late delivery";1;"Corporate";"Europe";"Villenave-d'Ornon";"Francia";"2025-09-21 00:00:00";1;199.9900055;"14.55000019";"Western Europe";"2025-09-27 00:00:00";"Standard Class";6;"On Time"
210;3;"Late delivery";1;"Corporate";"LATAM";"Fort-de-France";"Martinica";"2023-03-17 00:00:00";5;250.0;"55.68999863";"Caribbean";"2023-03-20 00:00:00";"Second Class";3;"Delayed"
211;2;"Advance shipping";0;"Corporate";"Europe";"Karlsruhe";"Alemania";"2023-10-06 00:00:00";4;159.9600067;"5.25";"Western Europe";"2023-10-08 00:00:00";"Standard Class";2;"Delayed"
212;5;"Late delivery";1;"Corporate";"Europe";"Suresnes";"Francia";"2023-10-21 00:00:00";1;299.980011;"75.65000153";"Western Europe";"2023-10-26 00:00:00";"Standard Class";5;"Delayed"
213;3;"Late delivery";1;"Corporate";"Pacific Asia";"Ankara";"Turquía";"2024-09-29 00:00:00";2;119.9800034;"10.92000008";"West Asia";"2024-10-02 00:00:00";"Second Class";3;"Delayed"
214;2;"Advance shipping";0;"Consumer";"Africa";"Misurata";"Libia";"2024-11-05 00:00:00";1;199.9900055;"92.16000366";"North Africa";"2024-11-07 00:00:00";"Standard Class";2;"Delayed"
215;6;"Late delivery";1;"Consumer";"Pacific Asia";"Chittagong";"Bangladés";"2024-02-27 00:00:00";1;299.980011;"31.12000084";"South Asia";"2024-03-04 00:00:00";"Standard Class";6;"On Time"
216;4;"Shipping on time";0;"Consumer";"Europe";"Munich";"Alemania";"2025-07-16 00:00:00";1;299.980011;"100.3799973";"Western Europe";"2025-07-20 00:00:00";"Standard Class";4;"On Time"
217;5;"Late delivery";1;"Consumer";"LATAM";"San Salvador";"El Salvador";"2023-01-20 00:00:00";3;150.0;"44.11000061";"Central America";"2023-01-25 00:00:00";"Standard Class";5;"On Time"
218;5;"Late delivery";1;"Consumer";"LATAM";"Managua";"Nicaragua";"2023-04-29 00:00:00";1;39.99000168;"15.84000015";"Central America";"2023-05-04 00:00:00";"Standard Class";5;"On Time"
219;0;"Shipping on time";0;"Consumer";"Europe";"Vernon";"Francia";"2023-07-21 00:00:00";5;249.8999939;"-62.97000122";"Western Europe";"2023-07-21 00:00:00";"Same Day";0;"Delayed"
220;3;"Late delivery";1;"Consumer";"LATAM";"Barranca";"Perú";"2025-02-02 00:00:00";3;179.9700012;"51.83000183";"South America";"2025-02-05 00:00:00";"Second Class";3;"Delayed"
221;5;"Late delivery";1;"Consumer";"Europe";"Heilbronn";"Alemania";"2025-07-21 00:00:00";3;150.0;"40.5";"Western Europe";"2025-07-26 00:00:00";"Standard Class";5;"On Time"
222;0;"Shipping on time";0;"Consumer";"Pacific Asia";"Mackay";"Australia";"2023-10-26 00:00:00";1;59.99000168;"-0.709999979";"Oceania";"2023-10-26 00:00:00";"Same Day";0;"Delayed"
223;2;"Late delivery";1;"Corporate";"Europe";"Lausanne";"Suiza";"2023-09-03 00:00:00";5;250.0;"106.8799973";"Western Europe";"2023-09-05 00:00:00";"First Class";2;"Delayed"
224;3;"Advance shipping";0;"Home Office";"Pacific Asia";"Geraldton";"Australia";"2026-01-05 00:00:00";1;260.6499939;"112.5999985";"Oceania";"2026-01-08 00:00:00";"Standard Class";3;"Delayed"
225;2;"Late delivery";1;"Consumer";"Pacific Asia";"Luoyang";"China";"2023-10-24 00:00:00";1;199.9900055;"50.68999863";"Eastern Asia";"2023-10-26 00:00:00";"First Class";2;"Delayed"
226;3;"Late delivery";1;"Home Office";"LATAM";"Presidente Dutra";"Brasil";"2025-06-13 00:00:00";1;199.9900055;"8.180000305";"South America";"2025-06-16 00:00:00";"Second Class";3;"On Time"
227;4;"Shipping on time";0;"Consumer";"LATAM";"São Paulo";"Brasil";"2023-04-03 00:00:00";4;99.95999908;"35.65999985";"South America";"2023-04-07 00:00:00";"Standard Class";4;"On Time"
228;2;"Advance shipping";0;"Home Office";"USCA";"Louisville";"Estados Unidos";"2024-07-07 00:00:00";2;119.9800034;"34.20999908";"South of  USA ";"2024-07-09 00:00:00";"Standard Class";2;"On Time"
229;3;"Late delivery";1;"Consumer";"USCA";"New York City";"Estados Unidos";"2024-05-17 00:00:00";4;159.9600067;"37.79000092";"East of USA";"2024-05-20 00:00:00";"Second Class";3;"Delayed"
230;2;"Advance shipping";0;"Consumer";"Europe";"Leipzig";"Alemania";"2025-08-21 00:00:00";1;299.980011;"-225.4799957";"Western Europe";"2025-08-23 00:00:00";"Standard Class";2;"On Time"
231;4;"Shipping on time";0;"Corporate";"USCA";"San Antonio";"Estados Unidos";"2024-04-29 00:00:00";2;119.9800034;"38.24000168";"US Center ";"2024-05-03 00:00:00";"Standard Class";4;"On Time"
232;5;"Late delivery";1;"Corporate";"LATAM";"San Salvador";"El Salvador";"2025-02-17 00:00:00";1;399.980011;"181.9900055";"Central America";"2025-02-22 00:00:00";"Second Class";5;"On Time"
233;5;"Late delivery";1;"Corporate";"LATAM";"Bahía Blanca";"Argentina";"2023-02-13 00:00:00";3;90.0;"26.76000023";"South America";"2023-02-18 00:00:00";"Standard Class";5;"Delayed"
234;3;"Advance shipping";0;"Consumer";"Europe";"Le Pontet";"Francia";"2025-08-16 00:00:00";1;49.97999954;"15.97999954";"Western Europe";"2025-08-19 00:00:00";"Standard Class";3;"On Time"
235;5;"Late delivery";1;"Corporate";"LATAM";"Tlaquepaque";"México";"2023-04-16 00:00:00";5;249.8999939;"81.33999634";"Central America";"2023-04-21 00:00:00";"Second Class";5;"On Time"
236;3;"Advance shipping";0;"Home Office";"LATAM";"Tlalnepantla";"México";"2023-01-05 00:00:00";3;149.9400024;"1.929999948";"Central America";"2023-01-08 00:00:00";"Standard Class";3;"On Time"
237;6;"Late delivery";1;"Consumer";"LATAM";"Panama City";"Panamá";"2023-04-04 00:00:00";1;199.9900055;"-285.5899963";"Central America";"2023-04-10 00:00:00";"Standard Class";6;"Delayed"
238;5;"Late delivery";1;"Consumer";"USCA";"Los Angeles";"Estados Unidos";"2024-05-04 00:00:00";1;199.9900055;"14.39999962";"West of USA ";"2024-05-09 00:00:00";"Standard Class";5;"Delayed"
239;2;"Advance shipping";0;"Corporate";"Europe";"Como";"Italia";"2023-07-01 00:00:00";5;499.9500122;"-69.34999847";"Southern Europe";"2023-07-03 00:00:00";"Standard Class";2;"On Time"
240;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Ulan Bator";"Mongolia";"2024-12-08 00:00:00";1;59.99000168;"3.529999971";"Eastern Asia";"2024-12-11 00:00:00";"Standard Class";3;"On Time"
241;2;"Late delivery";1;"Consumer";"LATAM";"Cancún";"México";"2023-03-02 00:00:00";2;79.98000336;"4.230000019";"Central America";"2023-03-04 00:00:00";"First Class";2;"Delayed"
242;6;"Late delivery";1;"Corporate";"Pacific Asia";"Jember";"Indonesia";"2024-02-29 00:00:00";3;299.9700012;"94.48999786";"Southeast Asia";"2024-03-06 00:00:00";"Standard Class";6;"On Time"
243;2;"Late delivery";1;"Consumer";"Europe";"Sheffield";"Reino Unido";"2025-09-22 00:00:00";1;199.9900055;"70.55999756";"Northern Europe";"2025-09-24 00:00:00";"First Class";2;"Delayed"
